City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Wanning,CN,2022-07-02 22:41:49,18.8003,110.3967,82.24,80,100,17.22
298,Talnakh,RU,2022-07-02 22:41:44,69.4865,88.3972,52.21,66,71,15.39
299,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
300,Loanda,AO,2022-07-02 22:41:50,-8.8368,13.2343,68.0,94,3,0.0
301,Kapaa,US,2022-07-02 22:40:34,22.0752,-159.319,84.52,67,40,18.41
302,Lakatoro,VU,2022-07-02 22:41:50,-16.0999,167.4164,82.04,74,48,16.42
303,Saskylakh,RU,2022-07-02 22:40:36,71.9167,114.0833,62.06,51,56,10.45
304,Mataura,NZ,2022-07-02 22:40:37,-46.1927,168.8643,48.47,87,46,4.47
305,Iqaluit,CA,2022-07-02 22:41:40,63.7506,-68.5145,42.53,86,75,2.3
306,Ushuaia,AR,2022-07-02 22:40:41,-54.8,-68.3,40.66,56,75,10.36
307,Horta,PT,2022-07-02 22:41:51,38.5333,-28.6333,66.33,82,5,13.67
308,Katsuura,JP,2022-07-02 22:41:51,35.1333,140.3,77.29,91,83,10.27
309,Kirya,TZ,2022-07-02 22:41:52,-3.9167,37.4833,62.98,81,31,8.9
310,Hermanus,ZA,2022-07-02 22:40:49,-34.4187,19.2345,57.79,73,4,16.35
311,Campo Verde,BR,2022-07-02 22:41:52,-20.4167,-54.0667,72.46,45,0,3.18
312,Puerto Ayora,EC,2022-07-02 22:41:33,-0.7393,-90.3518,76.96,87,62,5.01
313,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
314,Ponta Do Sol,PT,2022-07-02 22:41:30,32.6667,-17.1,70.43,81,53,2.33
315,Ancud,CL,2022-07-02 22:39:48,-41.8697,-73.8203,42.22,74,62,11.16
316,Clyde River,CA,2022-07-02 22:41:53,70.4692,-68.5914,32.23,100,100,10.36
317,Udachnyy,RU,2022-07-02 22:41:53,66.4167,112.4,61.45,100,100,4.16
318,Haines Junction,CA,2022-07-02 22:40:43,60.7522,-137.5108,78.75,34,91,8.05
319,Bredasdorp,ZA,2022-07-02 22:41:08,-34.5322,20.0403,53.69,71,1,11.59
320,Bredasdorp,ZA,2022-07-02 22:41:08,-34.5322,20.0403,53.69,71,1,11.59
321,Kolarovo,SK,2022-07-02 22:41:54,47.9229,17.9847,62.82,84,0,5.03
322,Port Elizabeth,ZA,2022-07-02 22:38:09,-33.918,25.5701,62.89,83,0,11.5
323,Awbari,LY,2022-07-02 22:41:54,26.5921,12.7805,86.45,14,0,6.87
324,Bluff,NZ,2022-07-02 22:40:45,-46.6,168.3333,48.79,78,34,24.83
325,Tuatapere,NZ,2022-07-02 22:37:23,-46.1333,167.6833,48.43,85,77,5.1
326,Presidencia Roque Saenz Pena,AR,2022-07-02 22:41:55,-26.7852,-60.4388,62.91,76,100,7.9
327,Mehamn,NO,2022-07-02 22:41:55,71.0357,27.8492,75.15,57,5,10.36
328,Alta Floresta,BR,2022-07-02 22:41:56,-9.8756,-56.0861,80.42,65,0,1.14
329,Eyl,SO,2022-07-02 22:41:56,7.9803,49.8164,78.91,66,85,29.66
330,Port Alfred,ZA,2022-07-02 22:40:32,-33.5906,26.891,62.19,69,13,9.78
331,Georgetown,MY,2022-07-02 22:36:03,5.4112,100.3354,83.89,84,20,2.3
332,Ushuaia,AR,2022-07-02 22:40:41,-54.8,-68.3,40.66,56,75,10.36
333,Kapaa,US,2022-07-02 22:40:34,22.0752,-159.319,84.52,67,40,18.41
334,Amalner,IN,2022-07-02 22:41:57,21.05,75.0667,81.7,72,97,8.19
335,Cabo San Lucas,MX,2022-07-02 22:40:46,22.8909,-109.9124,94.6,58,1,11.32
336,Matara,LK,2022-07-02 22:41:57,5.9485,80.5353,79.43,82,36,17.47
337,Bethel,US,2022-07-02 22:37:54,41.3712,-73.414,83.62,84,89,3.58
338,Yellowknife,CA,2022-07-02 22:37:51,62.456,-114.3525,70.32,46,75,10.0
339,East London,ZA,2022-07-02 22:41:58,-33.0153,27.9116,70.48,40,0,11.59
340,Dhidhdhoo,MV,2022-07-02 22:41:58,6.8833,73.1,80.26,82,100,17.92
341,Norman Wells,CA,2022-07-02 22:41:34,65.282,-126.8329,80.64,36,0,18.41
342,Gamba,GA,2022-07-02 22:41:58,-2.65,10.0,70.38,92,60,3.58
343,Macroom,IE,2022-07-02 22:41:59,51.9,-8.95,54.14,88,100,10.47
344,Mataura,NZ,2022-07-02 22:40:37,-46.1927,168.8643,48.47,87,46,4.47
345,Atuona,PF,2022-07-02 22:41:02,-9.8,-139.0333,77.32,80,3,14.12
346,Bethalto,US,2022-07-02 22:41:59,38.9092,-90.0407,78.84,85,75,4.61
347,Butaritari,KI,2022-07-02 22:41:34,3.0707,172.7902,82.74,78,100,18.45
348,Hermanus,ZA,2022-07-02 22:40:49,-34.4187,19.2345,57.79,73,4,16.35
349,New Norfolk,AU,2022-07-02 22:40:35,-42.7826,147.0587,41.72,88,36,3.11
350,Saint-Philippe,RE,2022-07-02 22:41:14,-21.3585,55.7679,67.59,75,83,13.24
351,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
352,Vardo,NO,2022-07-02 22:42:00,70.3705,31.1107,53.58,87,17,4.61
353,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
354,Punta Arenas,CL,2022-07-02 22:40:50,-53.15,-70.9167,35.71,80,75,6.91
355,Dingle,PH,2022-07-02 22:42:01,10.9995,122.6711,79.81,86,95,2.75
356,Cidreira,BR,2022-07-02 22:42:01,-30.1811,-50.2056,61.92,94,67,10.18
357,Cedral,MX,2022-07-02 22:42:02,23.8,-100.7333,80.69,36,67,6.42
358,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
359,Tuktoyaktuk,CA,2022-07-02 22:41:20,69.4541,-133.0374,60.31,59,4,7.31
360,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
361,Bredasdorp,ZA,2022-07-02 22:41:08,-34.5322,20.0403,53.69,71,1,11.59
362,Nome,US,2022-07-02 22:42:02,64.5011,-165.4064,57.16,100,100,5.75
363,Mataura,NZ,2022-07-02 22:40:37,-46.1927,168.8643,48.47,87,46,4.47
364,Fortuna,US,2022-07-02 22:42:03,40.5982,-124.1573,59.94,89,100,1.99
365,Faya,SA,2022-07-02 22:40:40,18.3851,42.4509,72.12,45,89,3.29
366,Ivanteyevka,RU,2022-07-02 22:42:04,55.9711,37.9208,66.74,61,67,6.73
367,New Norfolk,AU,2022-07-02 22:40:35,-42.7826,147.0587,41.72,88,36,3.11
368,Jamestown,US,2022-07-02 22:40:59,42.097,-79.2353,76.59,40,0,8.05
369,Thompson,CA,2022-07-02 22:41:21,55.7435,-97.8558,66.36,39,75,5.75
370,Kruisfontein,ZA,2022-07-02 22:38:39,-34.0033,24.7314,54.88,80,20,4.38
371,Port Blair,IN,2022-07-02 22:42:04,11.6667,92.75,82.94,80,100,18.45
372,Chokurdakh,RU,2022-07-02 22:40:47,70.6333,147.9167,61.7,39,18,7.45
373,Hermanus,ZA,2022-07-02 22:40:49,-34.4187,19.2345,57.79,73,4,16.35
374,New Norfolk,AU,2022-07-02 22:40:35,-42.7826,147.0587,41.72,88,36,3.11
375,Vaitape,PF,2022-07-02 22:42:05,-16.5167,-151.75,79.29,64,11,16.75
376,Kununurra,AU,2022-07-02 22:42:05,-15.7667,128.7333,62.58,55,12,10.36
377,Punta Arenas,CL,2022-07-02 22:40:50,-53.15,-70.9167,35.71,80,75,6.91
378,Moose Factory,CA,2022-07-02 22:42:06,51.2585,-80.6094,59.0,55,75,10.36
379,Pevek,RU,2022-07-02 22:41:02,69.7008,170.3133,32.13,98,100,5.19
380,Avarua,CK,2022-07-02 22:41:26,-21.2078,-159.775,78.85,61,18,11.5
381,Jamestown,US,2022-07-02 22:40:59,42.097,-79.2353,76.59,40,0,8.05
382,Atuona,PF,2022-07-02 22:41:02,-9.8,-139.0333,77.32,80,3,14.12
383,Mar Del Plata,AR,2022-07-02 22:40:39,-38.0023,-57.5575,45.09,70,0,6.91
384,Verkhoyansk,RU,2022-07-02 22:42:07,67.5447,133.385,70.88,38,94,4.34
385,Provideniya,RU,2022-07-02 22:42:07,64.3833,-173.3,51.64,69,96,6.11
386,Vikyrovice,CZ,2022-07-02 22:42:07,49.9779,17.0123,59.58,92,0,4.68
387,Yamada,JP,2022-07-02 22:42:08,39.4667,141.95,81.59,62,8,1.3
388,Port Elizabeth,ZA,2022-07-02 22:38:09,-33.918,25.5701,62.89,83,0,11.5
389,Kavieng,PG,2022-07-02 22:40:45,-2.5744,150.7967,83.55,77,19,14.38
390,Cape Town,ZA,2022-07-02 22:38:45,-33.9258,18.4232,59.38,82,75,13.8
391,Lompoc,US,2022-07-02 22:42:08,34.6391,-120.4579,76.69,73,0,25.99
392,Broken Hill,AU,2022-07-02 22:42:09,-31.95,141.4333,39.27,84,0,15.99
393,Togur,RU,2022-07-02 22:42:09,58.3631,82.8265,49.28,98,58,7.67
394,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
395,Batemans Bay,AU,2022-07-02 22:42:10,-35.7167,150.1833,52.11,80,100,14.18
396,Northam,GB,2022-07-02 22:41:47,51.0333,-4.2167,56.25,94,9,7.47
397,Punta Arenas,CL,2022-07-02 22:40:50,-53.15,-70.9167,35.71,80,75,6.91
398,Atuona,PF,2022-07-02 22:41:02,-9.8,-139.0333,77.32,80,3,14.12
399,Barrow,US,2022-07-02 22:40:39,71.2906,-156.7887,46.42,81,0,16.11
400,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
401,Puerto Ayora,EC,2022-07-02 22:41:33,-0.7393,-90.3518,76.96,87,62,5.01
402,Kutum,SD,2022-07-02 22:42:11,14.2,24.6667,77.23,50,96,7.49
403,Balkhash,KZ,2022-07-02 22:42:11,46.844,74.9804,68.65,40,0,13.78
404,Labuhan,ID,2022-07-02 22:42:12,-6.8844,112.2051,77.27,89,24,6.55
405,Nikolskoye,RU,2022-07-02 22:40:57,59.7035,30.7861,69.69,67,100,4.09
406,Hofn,IS,2022-07-02 22:42:12,64.2539,-15.2082,54.45,71,100,13.18
407,Oktyabrskiy,RU,2022-07-02 22:42:12,54.4815,53.471,52.7,93,6,4.09
408,Geraldton,AU,2022-07-02 22:42:13,-28.7667,114.6,39.61,87,0,9.22
409,Port Alfred,ZA,2022-07-02 22:40:32,-33.5906,26.891,62.19,69,13,9.78
410,Pisco,PE,2022-07-02 22:41:24,-13.7,-76.2167,66.25,68,14,4.61
411,Punta Arenas,CL,2022-07-02 22:40:50,-53.15,-70.9167,35.71,80,75,6.91
412,Chuy,UY,2022-07-02 22:42:13,-33.6971,-53.4616,47.91,82,5,6.53
413,Westport,US,2022-07-02 22:42:14,41.1415,-73.3579,86.09,83,0,10.36
414,Vanimo,PG,2022-07-02 22:42:14,-2.6741,141.3028,79.54,83,90,5.12
415,Ponta Do Sol,PT,2022-07-02 22:41:30,32.6667,-17.1,70.43,81,53,2.33
416,Karratha,AU,2022-07-02 22:42:15,-20.7377,116.8463,58.42,36,2,19.39
417,New Norfolk,AU,2022-07-02 22:40:35,-42.7826,147.0587,41.72,88,36,3.11
418,Monteagudo,BO,2022-07-02 22:42:15,-19.8167,-63.9833,61.05,74,4,2.55
419,Mataura,NZ,2022-07-02 22:40:37,-46.1927,168.8643,48.47,87,46,4.47
420,Dossor,KZ,2022-07-02 22:42:15,47.5272,52.9811,65.62,65,83,8.48
421,Da Nang,VN,2022-07-02 22:42:16,16.0678,108.2208,85.98,58,75,9.22
422,Ushuaia,AR,2022-07-02 22:40:41,-54.8,-68.3,40.66,56,75,10.36
423,Upernavik,GL,2022-07-02 22:41:43,72.7868,-56.1549,40.33,82,67,3.71
424,Albany,US,2022-07-02 22:36:31,42.6001,-73.9662,79.88,62,55,9.55
425,Chokurdakh,RU,2022-07-02 22:40:47,70.6333,147.9167,61.7,39,18,7.45
426,Mopti,ML,2022-07-02 22:42:17,14.6667,-4.0,86.36,50,50,5.06
427,Katobu,ID,2022-07-02 22:42:17,-4.9408,122.5276,76.48,94,50,3.69
428,Merritt,CA,2022-07-02 22:42:18,50.1123,-120.7942,82.98,23,81,2.37
429,Abu Dhabi,AE,2022-07-02 22:42:18,24.4667,54.3667,89.71,77,0,4.61
430,Port Alfred,ZA,2022-07-02 22:40:32,-33.5906,26.891,62.19,69,13,9.78
431,Djibo,BF,2022-07-02 22:42:19,14.1022,-1.6306,86.67,52,44,15.64
432,Kiunga,PG,2022-07-02 22:42:19,-6.1219,141.2906,73.94,98,100,0.43
433,Morehead,US,2022-07-02 22:40:07,37.2711,-87.1764,74.95,94,0,0.0
434,Portland,US,2022-07-02 22:40:01,45.5234,-122.6762,79.0,58,75,11.5
435,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
436,Hilo,US,2022-07-02 22:40:52,19.7297,-155.09,81.28,75,100,10.36
437,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
438,Tual,ID,2022-07-02 22:42:20,-5.6667,132.75,80.53,85,100,22.44
439,Aswan,EG,2022-07-02 22:42:20,24.0934,32.907,88.9,18,0,4.61
440,Thompson,CA,2022-07-02 22:41:21,55.7435,-97.8558,66.36,39,75,5.75
441,Airai,TL,2022-07-02 22:41:12,-8.9266,125.4092,60.06,96,97,3.94
442,Wentzville,US,2022-07-02 22:42:21,38.8114,-90.8529,76.95,90,100,1.01
443,Bredasdorp,ZA,2022-07-02 22:41:08,-34.5322,20.0403,53.69,71,1,11.59
444,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
445,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
446,Qaanaaq,GL,2022-07-02 22:41:25,77.484,-69.3632,38.23,95,100,5.14
447,Cabo San Lucas,MX,2022-07-02 22:40:46,22.8909,-109.9124,94.6,58,1,11.32
448,Tasiilaq,GL,2022-07-02 22:41:27,65.6145,-37.6368,41.16,85,45,7.16
449,Sabang,ID,2022-07-02 22:42:23,5.8933,95.3214,83.41,71,100,20.13
450,Sorong,ID,2022-07-02 22:42:23,-0.8833,131.25,78.66,84,99,2.77
451,Tasiilaq,GL,2022-07-02 22:41:27,65.6145,-37.6368,41.16,85,45,7.16
452,Hithadhoo,MV,2022-07-02 22:41:12,-0.6,73.0833,83.68,72,100,17.76
453,Vilyuysk,RU,2022-07-02 22:42:24,63.7553,121.6247,74.25,59,32,7.38
454,Cape Town,ZA,2022-07-02 22:38:45,-33.9258,18.4232,59.38,82,75,13.8
455,Hami,CN,2022-07-02 22:42:24,42.8,93.45,80.65,19,100,7.16
456,Lakes Entrance,AU,2022-07-02 22:42:24,-37.8811,147.981,44.17,88,18,2.35
457,Butaritari,KI,2022-07-02 22:41:34,3.0707,172.7902,82.74,78,100,18.45
458,Ribeira Grande,PT,2022-07-02 22:40:35,38.5167,-28.7,67.05,83,3,15.3
459,Tianpeng,CN,2022-07-02 22:42:25,30.9866,103.9393,74.71,91,51,1.05
460,Ojinaga,MX,2022-07-02 22:42:26,29.5667,-104.4167,95.95,29,40,0.0
461,Great Falls,US,2022-07-02 22:39:57,47.5002,-111.3008,84.67,29,0,9.22
462,Vaini,TO,2022-07-02 22:40:44,-21.2,-175.2,75.36,78,75,8.05
463,San Ignacio,BZ,2022-07-02 22:42:26,17.1561,-89.0714,82.54,78,75,4.61
464,Mataura,NZ,2022-07-02 22:40:37,-46.1927,168.8643,48.47,87,46,4.47
465,Sibolga,ID,2022-07-02 22:42:27,1.7427,98.7792,74.17,89,99,3.96
466,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
467,Domna,RU,2022-07-02 22:42:27,51.8971,113.1573,68.16,88,40,11.18
468,Pisco,PE,2022-07-02 22:41:24,-13.7,-76.2167,66.25,68,14,4.61
469,Bluff,NZ,2022-07-02 22:40:45,-46.6,168.3333,48.79,78,34,24.83
470,Jizan,SA,2022-07-02 22:41:53,17.3333,42.6667,92.34,52,91,7.02
471,Pitiquito,MX,2022-07-02 22:40:39,30.7,-112.0833,101.23,21,17,9.57
472,Bluff,NZ,2022-07-02 22:40:45,-46.6,168.3333,48.79,78,34,24.83
473,Bemidji,US,2022-07-02 22:42:28,47.4736,-94.8803,72.91,40,0,0.0
474,Loukhi,RU,2022-07-02 22:42:28,66.0764,33.0381,61.12,73,100,6.44
475,Hilo,US,2022-07-02 22:40:52,19.7297,-155.09,81.28,75,100,10.36
476,Makakilo City,US,2022-07-02 22:42:29,21.3469,-158.0858,83.95,51,40,20.71
477,Tasiilaq,GL,2022-07-02 22:41:27,65.6145,-37.6368,41.16,85,45,7.16
478,Polson,US,2022-07-02 22:42:29,47.6936,-114.1632,84.49,31,16,4.79
479,Kangaatsiaq,GL,2022-07-02 22:42:29,68.3065,-53.4641,40.53,85,92,10.36
480,Tucuman,AR,2022-07-02 22:42:30,-26.8241,-65.2226,57.2,44,75,4.61
481,Asfi,MA,2022-07-02 22:42:30,32.2994,-9.2372,68.31,77,76,7.09
482,Bluff,NZ,2022-07-02 22:40:45,-46.6,168.3333,48.79,78,34,24.83
483,Severo-Kurilsk,RU,2022-07-02 22:38:58,50.6789,156.125,51.51,89,62,11.5
484,Norman Wells,CA,2022-07-02 22:41:34,65.282,-126.8329,80.64,36,0,18.41
485,Bluff,NZ,2022-07-02 22:40:45,-46.6,168.3333,48.79,78,34,24.83
486,Tazovskiy,RU,2022-07-02 22:42:31,67.4667,78.7,47.16,66,100,13.82
487,Cabo San Lucas,MX,2022-07-02 22:40:46,22.8909,-109.9124,94.6,58,1,11.32
488,Jalu,LY,2022-07-02 22:42:31,29.0331,21.5482,83.8,45,35,7.63
489,Taltal,CL,2022-07-02 22:42:32,-25.4,-70.4833,60.46,72,70,3.33
490,Bonthe,SL,2022-07-02 22:42:32,7.5264,-12.505,77.13,84,91,8.1
491,Upernavik,GL,2022-07-02 22:41:43,72.7868,-56.1549,40.33,82,67,3.71
492,San Ramon,US,2022-07-02 22:41:51,37.7799,-121.978,73.94,68,0,16.11
493,Barrow,US,2022-07-02 22:40:39,71.2906,-156.7887,46.42,81,0,16.11
494,San Cristobal,VE,2022-07-02 22:42:33,7.7669,-72.225,78.98,89,96,4.07
495,Sanmenxia,CN,2022-07-02 22:42:33,34.7747,111.1814,77.0,82,39,6.2
496,Pingliang,CN,2022-07-02 22:42:33,35.5392,106.6861,66.51,78,5,2.53
497,Mahebourg,MU,2022-07-02 22:42:34,-20.4081,57.7,71.89,56,40,14.97
498,Sao Joao Da Barra,BR,2022-07-02 22:38:08,-21.6403,-41.0511,72.1,78,0,19.17
499,Marawi,PH,2022-07-02 22:42:34,7.9986,124.2928,71.89,84,97,0.87
500,Torbay,CA,2022-07-02 22:42:34,47.6666,-52.7314,70.57,57,75,17.27
501,Kaitangata,NZ,2022-07-02 22:42:35,-46.2817,169.8464,49.33,71,12,9.35
502,Sechura,PE,2022-07-02 22:42:35,-5.5569,-80.8222,69.51,66,12,15.52
503,Butaritari,KI,2022-07-02 22:41:34,3.0707,172.7902,82.74,78,100,18.45
504,Saskylakh,RU,2022-07-02 22:40:36,71.9167,114.0833,62.06,51,56,10.45
505,Inyonga,TZ,2022-07-02 22:42:36,-6.7167,32.0667,57.65,52,0,5.46
506,Lorengau,PG,2022-07-02 22:42:36,-2.0226,147.2712,83.01,79,68,11.68
507,Warrnambool,AU,2022-07-02 22:42:36,-38.3833,142.4833,46.81,65,100,10.45
508,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
509,Hohhot,CN,2022-07-02 22:42:37,40.8106,111.6522,64.69,94,40,4.47
510,Ushuaia,AR,2022-07-02 22:40:41,-54.8,-68.3,40.66,56,75,10.36
511,Cape Town,ZA,2022-07-02 22:38:45,-33.9258,18.4232,59.38,82,75,13.8
512,Albany,US,2022-07-02 22:36:31,42.6001,-73.9662,79.88,62,55,9.55
513,Vaini,TO,2022-07-02 22:40:44,-21.2,-175.2,75.36,78,75,8.05
514,Yambio,SS,2022-07-02 22:42:38,4.5721,28.3955,66.65,99,84,4.27
515,Assiniboia,CA,2022-07-02 22:42:31,49.6334,-105.9845,73.22,43,70,6.91
516,Sao Felix Do Xingu,BR,2022-07-02 22:40:16,-6.6447,-51.995,78.21,61,74,1.32
517,Killybegs,IE,2022-07-02 22:42:38,54.6333,-8.45,54.12,89,79,14.74
518,Carnarvon,AU,2022-07-02 22:42:39,-24.8667,113.6333,58.62,43,0,17.43
519,Bredasdorp,ZA,2022-07-02 22:41:08,-34.5322,20.0403,53.69,71,1,11.59
520,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
521,Hasaki,JP,2022-07-02 22:41:36,35.7333,140.8333,82.29,83,56,8.48
522,Lebu,CL,2022-07-02 22:41:04,-37.6167,-73.65,48.18,79,42,5.93
523,Sakaiminato,JP,2022-07-02 22:39:17,35.55,133.2333,82.33,78,75,5.75
524,Norman Wells,CA,2022-07-02 22:41:34,65.282,-126.8329,80.64,36,0,18.41
525,Thompson,CA,2022-07-02 22:41:21,55.7435,-97.8558,66.36,39,75,5.75
526,Udachnyy,RU,2022-07-02 22:41:53,66.4167,112.4,61.45,100,100,4.16
527,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
528,Thompson,CA,2022-07-02 22:41:21,55.7435,-97.8558,66.36,39,75,5.75
529,Puerto Ayora,EC,2022-07-02 22:41:33,-0.7393,-90.3518,76.96,87,62,5.01
530,Jamestown,US,2022-07-02 22:40:59,42.097,-79.2353,76.59,40,0,8.05
531,San Quintin,MX,2022-07-02 22:40:33,30.4833,-115.95,73.58,62,0,17.87
532,Kodiak,US,2022-07-02 22:41:16,57.79,-152.4072,54.91,88,100,18.41
533,Bredasdorp,ZA,2022-07-02 22:41:08,-34.5322,20.0403,53.69,71,1,11.59
534,Berlevag,NO,2022-07-02 22:42:41,70.8578,29.0864,75.2,72,9,3.44
535,Butaritari,KI,2022-07-02 22:41:34,3.0707,172.7902,82.74,78,100,18.45
536,Krymsk,RU,2022-07-02 22:42:41,44.9293,37.9912,57.61,76,0,2.06
537,Lorengau,PG,2022-07-02 22:42:36,-2.0226,147.2712,83.01,79,68,11.68
538,Pasighat,IN,2022-07-02 22:42:42,28.0667,95.3333,76.06,92,98,2.68
539,Atuona,PF,2022-07-02 22:41:02,-9.8,-139.0333,77.32,80,3,14.12
540,Saint-Joseph,RE,2022-07-02 22:41:11,-21.3667,55.6167,66.58,75,49,14.45
541,Mataura,NZ,2022-07-02 22:40:37,-46.1927,168.8643,48.47,87,46,4.47
542,Nikolskoye,RU,2022-07-02 22:40:57,59.7035,30.7861,69.69,67,100,4.09
543,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
544,Fukue,JP,2022-07-02 22:42:42,32.6881,128.8419,79.16,83,100,10.13
545,Jamestown,US,2022-07-02 22:40:59,42.097,-79.2353,76.59,40,0,8.05
546,Portobelo,PA,2022-07-02 22:42:43,9.55,-79.65,83.73,82,97,3.6
547,Butaritari,KI,2022-07-02 22:41:34,3.0707,172.7902,82.74,78,100,18.45
548,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
549,Narsaq,GL,2022-07-02 22:42:43,60.9167,-46.05,57.42,60,82,1.07
550,Viedma,AR,2022-07-02 22:42:44,-40.8135,-62.9967,44.17,42,4,11.1
551,Mataura,NZ,2022-07-02 22:40:37,-46.1927,168.8643,48.47,87,46,4.47
552,Nikolskoye,RU,2022-07-02 22:40:57,59.7035,30.7861,69.69,67,100,4.09
553,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
554,Georgetown,MY,2022-07-02 22:36:03,5.4112,100.3354,83.89,84,20,2.3
555,Barrow,US,2022-07-02 22:40:39,71.2906,-156.7887,46.42,81,0,16.11
556,Cape Town,ZA,2022-07-02 22:38:45,-33.9258,18.4232,59.38,82,75,13.8
557,Airai,TL,2022-07-02 22:41:12,-8.9266,125.4092,60.06,96,97,3.94
558,Avarua,CK,2022-07-02 22:41:26,-21.2078,-159.775,78.85,61,18,11.5
559,Constitucion,CL,2022-07-02 22:42:45,-35.3333,-72.4167,50.58,75,56,12.77
560,Cape Town,ZA,2022-07-02 22:38:45,-33.9258,18.4232,59.38,82,75,13.8
561,Sao Felix Do Xingu,BR,2022-07-02 22:40:16,-6.6447,-51.995,78.21,61,74,1.32
562,College,US,2022-07-02 22:41:23,64.8569,-147.8028,78.75,58,75,4.61
563,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
564,Kavaratti,IN,2022-07-02 22:42:46,10.5669,72.642,82.27,81,100,20.65
565,Albany,US,2022-07-02 22:36:31,42.6001,-73.9662,79.88,62,55,9.55
566,Ribeira Grande,PT,2022-07-02 22:40:35,38.5167,-28.7,67.05,83,3,15.3
567,Sehithwa,BW,2022-07-02 22:42:46,-20.4667,22.7167,58.64,51,77,4.76
568,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
569,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
570,Rikitea,PF,2022-07-02 22:40:37,-23.1203,-134.9692,73.45,76,6,20.4
571,Albany,US,2022-07-02 22:36:31,42.6001,-73.9662,79.88,62,55,9.55
572,Namibe,AO,2022-07-02 22:42:47,-15.1961,12.1522,66.2,63,0,6.85
573,East London,ZA,2022-07-02 22:41:58,-33.0153,27.9116,70.48,40,0,11.59
574,Port Alfred,ZA,2022-07-02 22:40:32,-33.5906,26.891,62.19,69,13,9.78
575,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
576,Singanallur,IN,2022-07-02 22:42:48,11.0,77.0167,75.24,88,75,8.05
577,Samarai,PG,2022-07-02 22:42:48,-10.6167,150.6667,81.55,82,17,14.72
578,Tuktoyaktuk,CA,2022-07-02 22:41:20,69.4541,-133.0374,60.31,59,4,7.31
579,Narsaq,GL,2022-07-02 22:42:43,60.9167,-46.05,57.42,60,82,1.07
580,Povarovo,RU,2022-07-02 22:42:49,56.0667,37.05,65.82,69,9,7.87
581,Naze,JP,2022-07-02 22:42:49,28.3667,129.4833,77.92,87,80,17.27
582,Thompson,CA,2022-07-02 22:41:21,55.7435,-97.8558,66.36,39,75,5.75
583,Tiksi,RU,2022-07-02 22:42:50,71.6872,128.8694,42.13,96,100,4.45
584,Bluff,NZ,2022-07-02 22:40:45,-46.6,168.3333,48.79,78,34,24.83
585,Portland,US,2022-07-02 22:40:01,45.5234,-122.6762,79.0,58,75,11.5
586,Hobart,AU,2022-07-02 22:36:13,-42.8794,147.3294,42.06,90,20,6.91
587,Busselton,AU,2022-07-02 22:40:47,-33.65,115.3333,48.04,76,0,7.49
588,Avarua,CK,2022-07-02 22:41:26,-21.2078,-159.775,78.85,61,18,11.5
589,Camacha,PT,2022-07-02 22:41:42,33.0833,-16.3333,65.62,77,75,8.05
590,Singanallur,IN,2022-07-02 22:42:48,11.0,77.0167,75.24,88,75,8.05
591,Atuona,PF,2022-07-02 22:41:02,-9.8,-139.0333,77.32,80,3,14.12
592,Faya,SA,2022-07-02 22:40:40,18.3851,42.4509,72.12,45,89,3.29
593,Carutapera,BR,2022-07-02 22:42:51,-1.195,-46.02,74.98,94,19,7.29
594,Martapura,ID,2022-07-02 22:42:51,-3.4167,114.85,77.09,88,20,5.75
